cohort,seed,cell_type,rank,gene
LUAD,1,B_cell,67,TLR9
LUAD,1,B_cell,68,CLEC17A
LUAD,1,B_cell,69,NSF
LUAD,1,B_cell,70,CSNKA2IP
LUAD,1,B_cell,71,NTNG1
LUAD,1,B_cell,72,PIANP
LUAD,1,B_cell,73,ADAM28
LUAD,1,B_cell,74,RGS8
LUAD,1,B_cell,75,CD24
LUAD,1,B_cell,76,COL19A1
LUAD,1,B_cell,77,HRK
LUAD,1,B_cell,78,SLC44A5
LUAD,1,B_cell,79,AGBL4
LUAD,1,B_cell,80,CMTM1
LUAD,1,B_cell,81,ZNF732
LUAD,1,B_cell,82,A4GALT
LUAD,1,B_cell,83,PLEKHG7
LUAD,1,B_cell,84,TCL1A
LUAD,1,B_cell,85,PPP1R14D
LUAD,1,B_cell,86,AC104304.4
LUAD,1,B_cell,87,STMN4
LUAD,1,B_cell,88,KCND3
LUAD,1,B_cell,89,WNT16
LUAD,1,B_cell,90,FAM177B
LUAD,1,B_cell,91,TNFRSF13C
LUAD,1,B_cell,92,PAQR9
LUAD,1,B_cell,93,F10
LUAD,1,B_cell,94,C12orf42
LUAD,1,B_cell,95,PLEKHG1
LUAD,1,B_cell,96,BCLAF3
LUAD,1,B_cell,97,GLDC
LUAD,1,B_cell,98,DCHS2
LUAD,1,B_cell,99,HTR3B
LUAD,1,B_cell,100,PARP15
LUAD,1,B_cell,101,TCAF2
LUAD,1,B_cell,102,SMIM28
LUAD,1,B_cell,103,WNK3
LUAD,1,B_cell,104,TTF1
LUAD,1,B_cell,105,SMIM43
LUAD,1,B_cell,106,XKR5
LUAD,1,B_cell,107,MYBL2
LUAD,1,B_cell,108,VPREB3
LUAD,1,B_cell,109,CLEC4F
LUAD,1,B_cell,110,GOLGA6A
LUAD,1,B_cell,111,SHOX
LUAD,1,B_cell,112,RABEP2
LUAD,1,B_cell,113,KCNA5
LUAD,1,B_cell,114,F9
LUAD,1,B_cell,115,ACTL6B
LUAD,1,B_cell,116,PSMA8
LUAD,1,B_cell,117,ADGRG4
LUAD,1,B_cell,118,ALPL
LUAD,1,B_cell,119,C22orf42
LUAD,1,B_cell,120,POTEH
LUAD,1,B_cell,121,PCDHB8
LUAD,1,B_cell,122,ABHD12B
LUAD,1,B_cell,123,TF
LUAD,1,B_cell,124,COL2A1
LUAD,1,B_cell,125,BARX1
LUAD,1,B_cell,126,NLRP11
LUAD,1,B_cell,127,OR2W3
LUAD,1,B_cell,128,RP11-173A6.4
LUAD,1,B_cell,129,PKHD1L1
LUAD,1,B_cell,130,TCEAL5
LUAD,1,B_cell,131,RPRML
LUAD,1,B_cell,132,ASZ1
LUAD,1,B_cell,133,ARL14EPL
LUAD,1,B_cell,134,DEFA3
LUAD,1,B_cell,135,CTRB2
LUAD,1,B_cell,136,LCN10
LUAD,1,B_cell,137,STK33
LUAD,1,B_cell,138,OR4Q3
LUAD,1,B_cell,139,CLEC20A
LUAD,1,B_cell,140,MAP7D2
LUAD,1,B_cell,141,PRPH2
LUAD,1,B_cell,142,PRICKLE1
LUAD,1,B_cell,143,ZNF532
LUAD,1,B_cell,144,HSPB3
LUAD,1,B_cell,145,PLG
LUAD,1,B_cell,146,KLK7
LUAD,1,B_cell,147,P2RX5
LUAD,1,B_cell,148,SAA4
LUAD,1,B_cell,149,CD37
LUAD,1,B_cell,150,RP13-347D8.7
LUAD,1,B_cell,151,TMEM270
LUAD,1,B_cell,152,STAP1
LUAD,1,B_cell,153,ASMT
LUAD,1,B_cell,154,CCR6
LUAD,1,B_cell,155,OR5AU1
LUAD,1,B_cell,156,LARGE1
LUAD,1,B_cell,157,SYNGR1
LUAD,1,B_cell,158,MYT1
LUAD,1,B_cell,159,OR11A1
LUAD,1,B_cell,160,CD5L
LUAD,1,B_cell,161,EHMT1
LUAD,1,B_cell,162,OR13A1
LUAD,1,B_cell,163,SPACA1
LUAD,1,B_cell,164,OSBPL10
LUAD,1,B_cell,165,FCRL4
LUAD,1,B_cell,166,MYBPHL
LUAD,1,B_cell,167,NR2E1
LUAD,1,B_cell,168,RP11-330H6.5
LUAD,1,B_cell,169,GGTLC1
LUAD,1,B_cell,170,MYBPC1
LUAD,1,B_cell,171,LVRN
LUAD,1,B_cell,172,SPATA48
LUAD,1,B_cell,173,TBXA2R
LUAD,1,B_cell,174,USP17L23
LUAD,1,B_cell,175,MAG
LUAD,1,B_cell,176,NXF3
LUAD,1,B_cell,177,CXCR5
LUAD,1,B_cell,178,TLR7
LUAD,1,B_cell,179,PAEP
LUAD,1,B_cell,180,BFSP2
LUAD,1,B_cell,181,NEFL
LUAD,1,B_cell,182,P2RY14
LUAD,1,B_cell,183,GTF2A1L
LUAD,1,B_cell,184,SPRR3
LUAD,1,B_cell,185,RFX4
LUAD,1,B_cell,186,TTC9
LUAD,1,B_cell,187,SPATA22
LUAD,1,B_cell,188,DMD
LUAD,1,B_cell,189,RHEX
LUAD,1,B_cell,190,MPDZ
LUAD,1,B_cell,191,MICAL3
LUAD,1,B_cell,192,MAGEA4
LUAD,1,B_cell,193,RASA4
LUAD,1,B_cell,194,GPR143
LUAD,1,B_cell,195,SYT13
LUAD,1,B_cell,196,SMIM11B
LUAD,1,B_cell,197,GHRH
LUAD,1,B_cell,198,POU2AF1
LUAD,1,B_cell,199,PLA2G10
LUAD,1,B_cell,200,NEUROD1
LUAD,1,Endothelial,1,CDH5
LUAD,1,Endothelial,2,VWF
LUAD,1,Endothelial,3,PECAM1
LUAD,1,Endothelial,4,SMIM11A
LUAD,1,Endothelial,5,MYOG
LUAD,1,Endothelial,6,RFLNB
LUAD,1,Endothelial,7,SIM2
LUAD,1,Endothelial,8,CCL7
LUAD,1,Endothelial,9,ZFY
LUAD,1,Endothelial,10,DIO2
LUAD,1,Endothelial,11,IFI27
LUAD,1,Endothelial,12,UTS2R
LUAD,1,Endothelial,13,TBL1Y
LUAD,1,Endothelial,14,KDM4F
LUAD,1,Endothelial,15,AOC2
LUAD,1,Endothelial,16,TECTA
LUAD,1,Endothelial,17,DSG4
LUAD,1,Endothelial,18,MC2R
LUAD,1,Endothelial,19,PNMA6A
LUAD,1,Endothelial,20,CT45A3
LUAD,1,Endothelial,21,DCSTAMP
LUAD,1,Endothelial,22,NTF3
LUAD,1,Endothelial,23,LEP
LUAD,1,Endothelial,24,HOGA1
LUAD,1,Endothelial,25,RGN
LUAD,1,Endothelial,26,CATSPERB
LUAD,1,Endothelial,27,STXBP6
LUAD,1,Endothelial,28,DEFA1B
LUAD,1,Endothelial,29,EPX
LUAD,1,Endothelial,30,NLGN3
LUAD,1,Endothelial,31,OR51S1
LUAD,1,Endothelial,32,ARHGAP36
LUAD,1,Endothelial,33,IFNA1
LUAD,1,Endothelial,34,CCN6
LUAD,1,Endothelial,35,GOLGA8R
LUAD,1,Endothelial,36,UTY
LUAD,1,Endothelial,37,DDX3Y
LUAD,1,Endothelial,38,C1QTNF12
LUAD,1,Endothelial,39,DACT2
LUAD,1,Endothelial,40,EXOC1L
LUAD,1,Endothelial,41,RP1-138B7.6
LUAD,1,Endothelial,42,MEIOSIN
LUAD,1,Endothelial,43,C9orf153
LUAD,1,Endothelial,44,CHST8
LUAD,1,Endothelial,45,KCNK4
LUAD,1,Endothelial,46,H2AP
LUAD,1,Endothelial,47,FNDC7
LUAD,1,Endothelial,48,GJA10
LUAD,1,Endothelial,49,AOC3
LUAD,1,Endothelial,50,SLC10A4
LUAD,1,Endothelial,51,HOXA5
LUAD,1,Endothelial,52,CALHM3
LUAD,1,Endothelial,53,PF4
LUAD,1,Endothelial,54,RP11-315A19.1
LUAD,1,Endothelial,55,ADAMTS2
LUAD,1,Endothelial,56,HS3ST2
LUAD,1,Endothelial,57,CYP4F2
LUAD,1,Endothelial,58,RANBP17
LUAD,1,Endothelial,59,ASPN
LUAD,1,Endothelial,60,SLC22A13
LUAD,1,Endothelial,61,BDKRB1
LUAD,1,Endothelial,62,ZNF474
LUAD,1,Endothelial,63,SMIM36
LUAD,1,Endothelial,64,NAALAD2
LUAD,1,Endothelial,65,SPAG11B
LUAD,1,Endothelial,66,DEFB1
LUAD,1,Endothelial,67,OIT3
LUAD,1,Endothelial,68,ACTL8
LUAD,1,Endothelial,69,SLC6A15
LUAD,1,Endothelial,70,ASCL4
LUAD,1,Endothelial,71,DEFB125
LUAD,1,Endothelial,72,LCE1B
LUAD,1,Endothelial,73,SLC35D3
LUAD,1,Endothelial,74,FCN1
LUAD,1,Endothelial,75,SNCG
LUAD,1,Endothelial,76,HNF4A
LUAD,1,Endothelial,77,CYP3A5
LUAD,1,Endothelial,78,KRTAP3-2
LUAD,1,Endothelial,79,TRIM42
LUAD,1,Endothelial,80,APOD
LUAD,1,Endothelial,81,KLF17
LUAD,1,Endothelial,82,OR10Q1
LUAD,1,Endothelial,83,ZNF469
LUAD,1,Endothelial,84,FTMT
LUAD,1,Endothelial,85,GCKR
LUAD,1,Endothelial,86,RNF113B
LUAD,1,Endothelial,87,SMTNL2
LUAD,1,Endothelial,88,KCNE5
LUAD,1,Endothelial,89,PLCD4
LUAD,1,Endothelial,90,APELA
LUAD,1,Endothelial,91,PROCR
LUAD,1,Endothelial,92,C11orf94
LUAD,1,Endothelial,93,CYP4F11
LUAD,1,Endothelial,94,ELOA3
LUAD,1,Endothelial,95,NLRP2
LUAD,1,Endothelial,96,TCL1B
LUAD,1,Endothelial,97,SLC6A13
LUAD,1,Endothelial,98,SGK2
LUAD,1,Endothelial,99,CD177
LUAD,1,Endothelial,100,METTL11B
LUAD,1,Endothelial,101,CFAP44
LUAD,1,Endothelial,102,CYP11B2
LUAD,1,Endothelial,103,MAGEC3
LUAD,1,Endothelial,104,PLET1
LUAD,1,Endothelial,105,SLFN14
LUAD,1,Endothelial,106,NEU4
LUAD,1,Endothelial,107,ELOA3D
LUAD,1,Endothelial,108,HTR1A
LUAD,1,Endothelial,109,HEPACAM
LUAD,1,Endothelial,110,SLC46A1
LUAD,1,Endothelial,111,VSIG2
LUAD,1,Endothelial,112,DUXB
LUAD,1,Endothelial,113,OR51E1
LUAD,1,Endothelial,114,SERP2
LUAD,1,Endothelial,115,SMR3B
LUAD,1,Endothelial,116,DCLK3
LUAD,1,Endothelial,117,FNDC4
LUAD,1,Endothelial,118,IFITM3
LUAD,1,Endothelial,119,METTL21C
LUAD,1,Endothelial,120,HS3ST4
LUAD,1,Endothelial,121,RANBP3L
LUAD,1,Endothelial,122,MUC22
LUAD,1,Endothelial,123,RP1L1
LUAD,1,Endothelial,124,PAX7
LUAD,1,Endothelial,125,RASA4B
LUAD,1,Endothelial,126,ACSM2B
LUAD,1,Endothelial,127,MPV17L
LUAD,1,Endothelial,128,ZNF69
LUAD,1,Endothelial,129,FLG2
LUAD,1,Endothelial,130,CLEC3A
LUAD,1,Endothelial,131,CWH43
LUAD,1,Endothelial,132,UGT3A1
LUAD,1,Endothelial,133,ANGPTL2
LUAD,1,Endothelial,134,NKAP
LUAD,1,Endothelial,135,CX3CL1
LUAD,1,Endothelial,136,FAM13C
LUAD,1,Endothelial,137,ITIH2
LUAD,1,Endothelial,138,FAM205A
LUAD,1,Endothelial,139,NANOG
LUAD,1,Endothelial,140,SYT15
LUAD,1,Endothelial,141,OR8B12
LUAD,1,Endothelial,142,HOXA9
LUAD,1,Endothelial,143,MAP3K19
LUAD,1,Endothelial,144,UCHL1
LUAD,1,Endothelial,145,HOXA10-HOXA9
LUAD,1,Endothelial,146,SEPTIN14
LUAD,1,Endothelial,147,CCDC179
LUAD,1,Endothelial,148,RNASE10
LUAD,1,Endothelial,149,EDC4
LUAD,1,Endothelial,150,HEPACAM2
LUAD,1,Endothelial,151,WDR97
LUAD,1,Endothelial,152,CXCL11
LUAD,1,Endothelial,153,SULT1C4
LUAD,1,Endothelial,154,LRRC53
LUAD,1,Endothelial,155,MMD2
LUAD,1,Endothelial,156,DNAJC12
LUAD,1,Endothelial,157,ACSM5
LUAD,1,Endothelial,158,OTC
LUAD,1,Endothelial,159,ASB16
LUAD,1,Endothelial,160,AK1
LUAD,1,Endothelial,161,OR5M11
LUAD,1,Endothelial,162,S1PR2
LUAD,1,Endothelial,163,CAV3
LUAD,1,Endothelial,164,OR10D3
LUAD,1,Endothelial,165,SERTM1
LUAD,1,Endothelial,166,SMIM42
LUAD,1,Endothelial,167,RFX6
LUAD,1,Endothelial,168,AKAP12
LUAD,1,Endothelial,169,FGF7
LUAD,1,Endothelial,170,SEPTIN8
LUAD,1,Endothelial,171,TCEAL6
LUAD,1,Endothelial,172,ADAM33
LUAD,1,Endothelial,173,GP1BA
LUAD,1,Endothelial,174,HPR
LUAD,1,Endothelial,175,FRRS1L
LUAD,1,Endothelial,176,MRAP2
LUAD,1,Endothelial,177,TGM7
LUAD,1,Endothelial,178,CYP26C1
LUAD,1,Endothelial,179,SPINK14
LUAD,1,Endothelial,180,CABP5
LUAD,1,Endothelial,181,SLC15A1
LUAD,1,Endothelial,182,SLCO1B3
LUAD,1,Endothelial,183,MYF6
LUAD,1,Endothelial,184,TMEM215
LUAD,1,Endothelial,185,RGS4
LUAD,1,Endothelial,186,OR8G5
LUAD,1,Endothelial,187,ZNF623
LUAD,1,Endothelial,188,CLIC6
LUAD,1,Endothelial,189,RP11-385D13.1
LUAD,1,Endothelial,190,TEX43
LUAD,1,Endothelial,191,TMEM100
LUAD,1,Endothelial,192,ADIG
LUAD,1,Endothelial,193,LHX9
LUAD,1,Endothelial,194,NGEF
LUAD,1,Endothelial,195,H1-0
LUAD,1,Endothelial,196,FAM193B
LUAD,1,Endothelial,197,CYP27B1
LUAD,1,Endothelial,198,GNS
LUAD,1,Endothelial,199,CKMT1B
LUAD,1,Endothelial,200,STRC
LUAD,1,Epithelial,1,KRT18
LUAD,1,Epithelial,2,EPCAM
LUAD,1,Epithelial,3,SFTPC
LUAD,1,Epithelial,4,KRT8
LUAD,1,Epithelial,5,CDH1
LUAD,1,Epithelial,6,MSLN
LUAD,1,Epithelial,7,RP11-565P22.6
LUAD,1,Epithelial,8,PRR15L
LUAD,1,Epithelial,9,PLA2G4B
LUAD,1,Epithelial,10,FOXA2
LUAD,1,Epithelial,11,C9orf152
LUAD,1,Epithelial,12,C1orf226
LUAD,1,Epithelial,13,LGI3
LUAD,1,Epithelial,14,RASEF
LUAD,1,Epithelial,15,TMEM125
LUAD,1,Epithelial,16,AGR3
LUAD,1,Epithelial,17,VTCN1
LUAD,1,Epithelial,18,BTC
LUAD,1,Epithelial,19,GCM1
LUAD,1,Epithelial,20,KRT19
LUAD,1,Epithelial,21,ESRP1
LUAD,1,Epithelial,22,HRCT1
LUAD,1,Epithelial,23,S100A16
LUAD,1,Epithelial,24,NKX2-1
LUAD,1,Epithelial,25,SPATA46
LUAD,1,Epithelial,26,CNKSR1
LUAD,1,Epithelial,27,C19orf33
LUAD,1,Epithelial,28,C1orf210
LUAD,1,Epithelial,29,ATP2C2
LUAD,1,Epithelial,30,TMEM265
LUAD,1,Epithelial,31,CLDN9
LUAD,1,Epithelial,32,FOLR1
LUAD,1,Epithelial,33,LDLRAD1
LUAD,1,Epithelial,34,PGLYRP4
LUAD,1,Epithelial,35,MS4A18
LUAD,1,Epithelial,36,FLRT3
LUAD,1,Epithelial,37,MAL2
LUAD,1,Epithelial,38,BMP1
LUAD,1,Epithelial,39,CLDN15
LUAD,1,Epithelial,40,RP5-877J2.1
LUAD,1,Epithelial,41,SOD3
LUAD,1,Epithelial,42,TWIST2
LUAD,1,Epithelial,43,WFIKKN1
LUAD,1,Epithelial,44,SELENBP1
LUAD,1,Epithelial,45,SLURP2
LUAD,1,Epithelial,46,LAD1
LUAD,1,Epithelial,47,CAPN9
LUAD,1,Epithelial,48,CCN1
LUAD,1,Epithelial,49,TFAP2C
LUAD,1,Epithelial,50,SP5
LUAD,1,Epithelial,51,SDR16C5
LUAD,1,Epithelial,52,RNF223
LUAD,1,Epithelial,53,CLDN4
LUAD,1,Epithelial,54,WNT2
LUAD,1,Epithelial,55,KRT15
LUAD,1,Epithelial,56,IL24
LUAD,1,Epithelial,57,SLC10A6
LUAD,1,Epithelial,58,MUCL3
LUAD,1,Epithelial,59,IRX3
LUAD,1,Epithelial,60,DCST2
LUAD,1,Epithelial,61,GLUD2
LUAD,1,Epithelial,62,LCN2
LUAD,1,Epithelial,63,PCDHAC2
LUAD,1,Epithelial,64,SUSD2
LUAD,1,Epithelial,65,AQP1
LUAD,1,Epithelial,66,TMPRSS2
LUAD,1,Epithelial,67,TMEM184A
LUAD,1,Epithelial,68,RGS22
LUAD,1,Epithelial,69,GDPD3
LUAD,1,Epithelial,70,DSG2
LUAD,1,Epithelial,71,PRSS22
LUAD,1,Epithelial,72,SLITRK6
LUAD,1,Epithelial,73,TOX3
LUAD,1,Epithelial,74,HS3ST6
LUAD,1,Epithelial,75,LRATD1
LUAD,1,Epithelial,76,CLDN3
LUAD,1,Epithelial,77,PCDH20
LUAD,1,Epithelial,78,RP11-310K10.1
LUAD,1,Epithelial,79,OLFM1
LUAD,1,Epithelial,80,FOXQ1
LUAD,1,Epithelial,81,KRT32
LUAD,1,Epithelial,82,SLFNL1
LUAD,1,Epithelial,83,GPR87
LUAD,1,Epithelial,84,ELF3
LUAD,1,Epithelial,85,SLC52A3
LUAD,1,Epithelial,86,TRIM71
LUAD,1,Epithelial,87,AMTN
LUAD,1,Epithelial,88,PRRX2
LUAD,1,Epithelial,89,GRHL2
LUAD,1,Epithelial,90,IRX2
LUAD,1,Epithelial,91,SLPI
LUAD,1,Epithelial,92,SLC2A2
LUAD,1,Epithelial,93,CRB3
LUAD,1,Epithelial,94,TMC7
LUAD,1,Epithelial,95,MYH14
LUAD,1,Epithelial,96,DNALI1
LUAD,1,Epithelial,97,LY6D
LUAD,1,Epithelial,98,AADAC
LUAD,1,Epithelial,99,BCO1
LUAD,1,Epithelial,100,CD164L2
LUAD,1,Epithelial,101,AMOTL2
LUAD,1,Epithelial,102,OSMR
LUAD,1,Epithelial,103,SIX2
LUAD,1,Epithelial,104,DDR2
LUAD,1,Epithelial,105,PKP1
LUAD,1,Epithelial,106,SOX2
LUAD,1,Epithelial,107,PCDHAC1
LUAD,1,Epithelial,108,HRC
LUAD,1,Epithelial,109,SSTR5
LUAD,1,Epithelial,110,C7orf61
LUAD,1,Epithelial,111,CYP4B1
LUAD,1,Epithelial,112,PCDHA13
LUAD,1,Epithelial,113,NPSR1
LUAD,1,Epithelial,114,CRYAB
LUAD,1,Epithelial,115,GSDMC
LUAD,1,Epithelial,116,ASS1
LUAD,1,Epithelial,117,KRT4
LUAD,1,Epithelial,118,PLPP2
LUAD,1,Epithelial,119,LRRN4
LUAD,1,Epithelial,120,CA1
LUAD,1,Epithelial,121,VWA2
LUAD,1,Epithelial,122,LCE1A
LUAD,1,Epithelial,123,SMIM31
LUAD,1,Epithelial,124,SOWAHB
LUAD,1,Epithelial,125,PCDHA12
LUAD,1,Epithelial,126,DSP
LUAD,1,Epithelial,127,ID4
LUAD,1,Epithelial,128,SLC34A2
LUAD,1,Epithelial,129,ENTPD3
LUAD,1,Epithelial,130,PCDHA11
LUAD,1,Epithelial,131,FAM83A
LUAD,1,Epithelial,132,KLHDC7A
LUAD,1,Epithelial,133,VSTM2L
LUAD,1,Epithelial,134,ARHGEF38
LUAD,1,Epithelial,135,SERPINB11
LUAD,1,Epithelial,136,PAX9
LUAD,1,Epithelial,137,SDC1
LUAD,1,Epithelial,138,SULT1A2
LUAD,1,Epithelial,139,IGSF5
LUAD,1,Epithelial,140,LRRC8E
LUAD,1,Epithelial,141,NMU
LUAD,1,Epithelial,142,POU2F3
LUAD,1,Epithelial,143,SCNN1B
LUAD,1,Epithelial,144,GABRE
LUAD,1,Epithelial,145,KCNK1
LUAD,1,Epithelial,146,PSAPL1
LUAD,1,Epithelial,147,PPARGC1A
LUAD,1,Epithelial,148,FOXL3
LUAD,1,Epithelial,149,SHROOM3
LUAD,1,Epithelial,150,TCIM
LUAD,1,Epithelial,151,PRRT1B
LUAD,1,Epithelial,152,LAMC2
LUAD,1,Epithelial,153,TM4SF1
LUAD,1,Epithelial,154,DSC3
LUAD,1,Epithelial,155,INHA
LUAD,1,Epithelial,156,FGF19
LUAD,1,Epithelial,157,ST6GALNAC5
LUAD,1,Epithelial,158,MARVELD3
LUAD,1,Epithelial,159,FAM83H
LUAD,1,Epithelial,160,HSPB8
LUAD,1,Epithelial,161,NPNT
LUAD,1,Epithelial,162,KCNS3
LUAD,1,Epithelial,163,TMPRSS11F
LUAD,1,Epithelial,164,STAC2
LUAD,1,Epithelial,165,C1QTNF9
LUAD,1,Epithelial,166,IQANK1
LUAD,1,Epithelial,167,GJB3
LUAD,1,Epithelial,168,TINAGL1
LUAD,1,Epithelial,169,ABO
LUAD,1,Epithelial,170,JPH1
LUAD,1,Epithelial,171,TDRP
LUAD,1,Epithelial,172,SHISA7
LUAD,1,Epithelial,173,RNF186
LUAD,1,Epithelial,174,BBOX1
LUAD,1,Epithelial,175,IL4
LUAD,1,Epithelial,176,COL12A1
LUAD,1,Epithelial,177,PCDHA9
LUAD,1,Epithelial,178,PCDHA10
LUAD,1,Epithelial,179,STMND1
LUAD,1,Epithelial,180,HSD17B13
LUAD,1,Epithelial,181,CTB-102L5.4
LUAD,1,Epithelial,182,LSMEM1
LUAD,1,Epithelial,183,SSTR2
LUAD,1,Epithelial,184,TBX18
LUAD,1,Epithelial,185,CASTOR2
LUAD,1,Epithelial,186,IYD
LUAD,1,Epithelial,187,SHH
LUAD,1,Epithelial,188,GRXCR2
LUAD,1,Epithelial,189,PCDHA8
LUAD,1,Epithelial,190,TMC5
LUAD,1,Epithelial,191,SPARCL1
LUAD,1,Epithelial,192,GRB7
LUAD,1,Epithelial,193,PCDHA6
LUAD,1,Epithelial,194,PCDHA7
LUAD,1,Epithelial,195,SNAI2
LUAD,1,Epithelial,196,RP13-122B23.13
LUAD,1,Epithelial,197,ELMO3
LUAD,1,Epithelial,198,HOXD11
LUAD,1,Epithelial,199,CELF4
LUAD,1,Epithelial,200,RAI14
LUAD,1,Fibroblast,1,COL1A2
LUAD,1,Fibroblast,2,DCN
LUAD,1,Fibroblast,3,LUM
LUAD,1,Fibroblast,4,COL1A1
LUAD,1,Fibroblast,5,ANKK1
LUAD,1,Fibroblast,6,PRR35
LUAD,1,Fibroblast,7,GPIHBP1
LUAD,1,Fibroblast,8,PLPPR3
LUAD,1,Fibroblast,9,MUC5AC
LUAD,1,Fibroblast,10,FRMD1
LUAD,1,Fibroblast,11,TMEM229A
LUAD,1,Fibroblast,12,NHLH1
LUAD,1,Fibroblast,13,CCL15-CCL14
LUAD,1,Fibroblast,14,CCL15
LUAD,1,Fibroblast,15,ECEL1
LUAD,1,Fibroblast,16,KRT75
LUAD,1,Fibroblast,17,PM20D1
LUAD,1,Fibroblast,18,APLN
LUAD,1,Fibroblast,19,FOXF1
LUAD,1,Fibroblast,20,ASPG
LUAD,1,Fibroblast,21,ADRA2C
LUAD,1,Fibroblast,22,ANKRD34B
LUAD,1,Fibroblast,23,RAB6B
LUAD,1,Fibroblast,24,TTC34
LUAD,1,Fibroblast,25,TMEM240
LUAD,1,Fibroblast,26,SLITRK3
LUAD,1,Fibroblast,27,NKX2-5
LUAD,1,Fibroblast,28,KRT16
LUAD,1,Fibroblast,29,GPRIN2
LUAD,1,Fibroblast,30,LCE1C
LUAD,1,Fibroblast,31,RPL10L
LUAD,1,Fibroblast,32,ADRA2A
LUAD,1,Fibroblast,33,MICU3
LUAD,1,Fibroblast,34,OR9A2
LUAD,1,Fibroblast,35,POU3F2
LUAD,1,Fibroblast,36,HOXD1
LUAD,1,Fibroblast,37,MUC3A
LUAD,1,Fibroblast,38,PYGM
LUAD,1,Fibroblast,39,H3C13
LUAD,1,Fibroblast,40,TYMS
LUAD,1,Fibroblast,41,SMIM39
LUAD,1,Fibroblast,42,DUX4
LUAD,1,Fibroblast,43,ART5
LUAD,1,Fibroblast,44,CHRFAM7A
LUAD,1,Fibroblast,45,PRSS56
LUAD,1,Fibroblast,46,LRIT2
LUAD,1,Fibroblast,47,KCNJ4
LUAD,1,Fibroblast,48,LCE1D
LUAD,1,Fibroblast,49,TRIM40
LUAD,1,Fibroblast,50,G6PC2
LUAD,1,Fibroblast,51,DHRS7C
LUAD,1,Fibroblast,52,WSCD1
LUAD,1,Fibroblast,53,DEFB124
LUAD,1,Fibroblast,54,PFN3
LUAD,1,Fibroblast,55,ZNF705G
LUAD,1,Fibroblast,56,GAS1
LUAD,1,Fibroblast,57,ARHGAP11B
LUAD,1,Fibroblast,58,ABLIM3
LUAD,1,Fibroblast,59,SHISA2
LUAD,1,Fibroblast,60,MUC5B
LUAD,1,Fibroblast,61,BPIFB4
LUAD,1,Fibroblast,62,CHGA
LUAD,1,Fibroblast,63,TRIL
LUAD,1,Fibroblast,64,GPR1
LUAD,1,Fibroblast,65,ANKRD18A
LUAD,1,Fibroblast,66,NUTM2A
LUAD,1,Fibroblast,67,MUC6
LUAD,1,Fibroblast,68,BEX5
LUAD,1,Fibroblast,69,PCP4
LUAD,1,Fibroblast,70,HES5
LUAD,1,Fibroblast,71,TEX30
LUAD,1,Fibroblast,72,CDCA7
LUAD,1,Fibroblast,73,ADCYAP1
LUAD,1,Fibroblast,74,ITGB3BP
LUAD,1,Fibroblast,75,UGT1A1
LUAD,1,Fibroblast,76,OR6B2
LUAD,1,Fibroblast,77,SOGA3
LUAD,1,Fibroblast,78,IGFALS
LUAD,1,Fibroblast,79,NUP37
LUAD,1,Fibroblast,80,RP3-403A15.5
LUAD,1,Fibroblast,81,MRPL19
LUAD,1,Fibroblast,82,OR13C3
LUAD,1,Fibroblast,83,OR4D9
LUAD,1,Fibroblast,84,RP11-736I24.5
LUAD,1,Fibroblast,85,MCF2
LUAD,1,Fibroblast,86,NBPF1
LUAD,1,Fibroblast,87,TMEM86B
LUAD,1,Fibroblast,88,CGB8
LUAD,1,Fibroblast,89,IL17B
LUAD,1,Fibroblast,90,JUN
LUAD,1,Fibroblast,91,CHIA
LUAD,1,Fibroblast,92,CEP162
LUAD,1,Fibroblast,93,NDN
LUAD,1,Fibroblast,94,HOXA7
LUAD,1,Fibroblast,95,C2CD4C
LUAD,1,Fibroblast,96,SOHLH1
LUAD,1,Fibroblast,97,GPD1
LUAD,1,Fibroblast,98,NEFM
LUAD,1,Fibroblast,99,OR2T1
LUAD,1,Fibroblast,100,USP21
LUAD,1,Fibroblast,101,ZDHHC11B
LUAD,1,Fibroblast,102,AGAP6
LUAD,1,Fibroblast,103,NDUFB2
LUAD,1,Fibroblast,104,ARHGEF39
LUAD,1,Fibroblast,105,DR1
LUAD,1,Fibroblast,106,TAT
LUAD,1,Fibroblast,107,VAT1L
LUAD,1,Fibroblast,108,PARPBP
LUAD,1,Fibroblast,109,FEZF1
LUAD,1,Fibroblast,110,KCNT1
LUAD,1,Fibroblast,111,SYDE2
LUAD,1,Fibroblast,112,FITM1
LUAD,1,Fibroblast,113,CYP4V2
LUAD,1,Fibroblast,114,CAMSAP3
LUAD,1,Fibroblast,115,COX7A1
LUAD,1,Fibroblast,116,FAM110C
LUAD,1,Fibroblast,117,ANKRD36C
LUAD,1,Fibroblast,118,KCNMB4
LUAD,1,Fibroblast,119,TBC1D21
LUAD,1,Fibroblast,120,PGM1
LUAD,1,Fibroblast,121,KCNJ12
LUAD,1,Fibroblast,122,NUTM2E
LUAD,1,Fibroblast,123,SLC25A31
LUAD,1,Fibroblast,124,ASAH2B
LUAD,1,Fibroblast,125,ZMAT1
LUAD,1,Fibroblast,126,KLHDC1
LUAD,1,Fibroblast,127,C3orf20
LUAD,1,Fibroblast,128,DUT
LUAD,1,Fibroblast,129,PHF11
LUAD,1,Fibroblast,130,SLC12A2
LUAD,1,Fibroblast,131,BRINP1
